ue_id,connected_seconds,baseline_gbit,solution_gbit,lost_gbit,baseline_mbps,solution_mbps,loss_percent,simulated_handovers,data_kind,source_lost_gbit,source_solution_gbit,source_solution_mbps,source_loss_percent
sim-000017,5552.699228791774,11.458121318850791,10.952457523592555,0.5056637952582356,2.0635227745522955,1.9724564706840295,4.413147506357105,10,modeled_loss_distribution_with_target_aggregate,0.0006085279141196,11.457512790936674,2.0634131831825773,0.0053108873364648
sim-000018,18953.213367609253,393.7902263990727,386.87425657925326,6.915969819819448,20.77696371381826,20.41206676016297,1.7562573563749915,10,modeled_loss_distribution_with_target_aggregate,0.0083228436127597,393.78190355546,20.776524588090545,0.0021135221381358
sim-000019,80847.30077120822,1291.5985111116129,1282.4372816710331,9.16122944057974,15.975777778490585,15.862462561369046,0.7092938991308636,18,modeled_loss_distribution_with_target_aggregate,0.0110248427799741,1291.587486268833,15.975641412246134,0.0008535812549431
sim-000020,9624.678663239074,183.5729363047588,178.9163637840891,4.656572520669708,19.073149632091656,18.589333737182336,2.5366334571993194,10,modeled_loss_distribution_with_target_aggregate,0.0056038308249905,183.5673324739338,19.07256739646374,0.0030526454159274
sim-000021,28207.71208226221,259.11283369109964,256.53269934406165,2.5801343470379776,9.185886219181771,9.094417108198455,0.9957570647055927,9,modeled_loss_distribution_with_target_aggregate,0.0031049954279395,259.1097286956717,9.185776143064333,0.0011983178848027
sim-000022,11919.79434447301,289.43765729588705,282.75295041486135,6.68470688102569,24.28210159767513,23.721294364945877,2.309549815832026,9,modeled_loss_distribution_with_target_aggregate,0.0080445362570087,289.42961275963006,24.28142670882852,0.0027793675267295
sim-000023,4738.303341902313,106.05018212112168,100.00275386890978,6.047428252211904,22.381467472393844,21.105181887481503,5.702421373784191,9,modeled_loss_distribution_with_target_aggregate,0.0072776199020282,106.04290450121964,22.379931559773464,0.0068624303668958
sim-000024,11919.79434447301,233.2750917253848,228.64078686577074,4.6343048596140735,19.570395678307165,19.181605005776568,1.98662652979241,9,modeled_loss_distribution_with_target_aggregate,0.0055770333887066,233.26951469199608,19.569927798306257,0.0023907539152409
sim-000025,74332.13367609253,391.6298728776087,389.4748509477033,2.1550219299053786,5.268648342373209,5.239656548066644,0.5502700583259289,15,modeled_loss_distribution_with_target_aggregate,0.0025934049702285,391.62727947263846,5.26861345295403,0.0006622081587323
sim-000026,4738.303341902313,56.55006111749845,54.62234128094634,1.9277198365521175,11.934664591312336,11.527827017300416,3.4088731266739827,7,modeled_loss_distribution_with_target_aggregate,0.0023198641906822,56.54774125330776,11.93417499323824,0.0041023195109587
